Severity,RaisedBy,Description,Program,RaisedAt,ResolvedAt,Duration
Warning,M002,condition-BLARF!,,2012-09-22T10:47:40Z,2012-09-22T10:47:42Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T10:47:45Z,2012-09-22T10:47:46Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:47:48Z,2012-09-22T10:47:49Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:47:51Z,2012-09-22T10:47:52Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:47:54Z,2012-09-22T10:47:55Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:47:56Z,2012-09-22T10:47:58Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T10:47:59Z,2012-09-22T10:48:02Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T10:48:04Z,2012-09-22T10:48:05Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:48:07Z,2012-09-22T10:48:08Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:48:10Z,2012-09-22T10:48:11Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:48:13Z,2012-09-22T10:48:14Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:48:15Z,2012-09-22T10:48:17Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T10:48:18Z,2012-09-22T10:48:21Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T10:48:23Z,2012-09-22T10:48:24Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:48:26Z,2012-09-22T10:48:27Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:48:29Z,2012-09-22T10:48:30Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:48:32Z,2012-09-22T10:48:33Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:48:34Z,2012-09-22T10:48:37Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T10:48:39Z,2012-09-22T10:48:40Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:48:42Z,2012-09-22T10:48:43Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:48:45Z,2012-09-22T10:48:46Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:48:48Z,2012-09-22T10:48:49Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:48:51Z,2012-09-22T10:48:52Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:48:54Z,2012-09-22T10:48:55Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T10:48:57Z,2012-09-22T10:48:58Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:03:45Z,2012-09-22T11:03:47Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:04:07Z,2012-09-22T11:04:09Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:04:44Z,2012-09-22T11:04:46Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:05:10Z,2012-09-22T11:05:12Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:05:21Z,2012-09-22T11:05:23Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:05:35Z,2012-09-22T11:05:37Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:05:49Z,2012-09-22T11:05:51Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:05:57Z,2012-09-22T11:05:59Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:06:05Z,2012-09-22T11:06:07Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:06:13Z,2012-09-22T11:06:15Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:06:24Z,2012-09-22T11:06:26Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:06:35Z,2012-09-22T11:06:37Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:06:39Z,2012-09-22T11:06:40Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:06:46Z,2012-09-22T11:06:48Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:06:50Z,2012-09-22T11:06:51Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:06:54Z,2012-09-22T11:06:56Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:06:58Z,2012-09-22T11:06:59Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:07:02Z,2012-09-22T11:07:04Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:07:06Z,2012-09-22T11:07:07Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:07:13Z,2012-09-22T11:07:15Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:07:17Z,2012-09-22T11:07:18Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:07:24Z,2012-09-22T11:07:26Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:07:28Z,2012-09-22T11:07:29Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:07:32Z,2012-09-22T11:07:34Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:07:36Z,2012-09-22T11:07:37Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:07:40Z,2012-09-22T11:07:42Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:07:44Z,2012-09-22T11:07:45Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:07:48Z,2012-09-22T11:07:50Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:07:56Z,2012-09-22T11:07:58Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:08:00Z,2012-09-22T11:08:01Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:08:04Z,2012-09-22T11:08:06Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:08:08Z,2012-09-22T11:08:09Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:08:12Z,2012-09-22T11:08:14Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:08:16Z,2012-09-22T11:08:17Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:08:20Z,2012-09-22T11:08:22Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:08:24Z,2012-09-22T11:08:25Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:08:28Z,2012-09-22T11:08:30Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:08:32Z,2012-09-22T11:08:33Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:08:36Z,2012-09-22T11:08:38Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:08:40Z,2012-09-22T11:08:41Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:08:44Z,2012-09-22T11:08:46Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:08:48Z,2012-09-22T11:08:49Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:08:52Z,2012-09-22T11:08:54Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:08:56Z,2012-09-22T11:08:57Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:09:00Z,2012-09-22T11:09:02Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:09:04Z,2012-09-22T11:09:05Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:09:09Z,2012-09-22T11:09:10Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:09:12Z,2012-09-22T11:09:13Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:09:16Z,2012-09-22T11:09:18Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:09:20Z,2012-09-22T11:09:21Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:09:25Z,2012-09-22T11:09:26Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:09:28Z,2012-09-22T11:09:29Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:09:33Z,2012-09-22T11:09:34Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:09:36Z,2012-09-22T11:09:37Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:09:41Z,2012-09-22T11:09:42Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:09:44Z,2012-09-22T11:09:45Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:09:48Z,2012-09-22T11:09:50Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:09:52Z,2012-09-22T11:09:53Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:09:57Z,2012-09-22T11:09:58Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:10:00Z,2012-09-22T11:10:01Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:10:05Z,2012-09-22T11:10:06Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:10:08Z,2012-09-22T11:10:09Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:10:13Z,2012-09-22T11:10:14Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:10:16Z,2012-09-22T11:10:19Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:10:21Z,2012-09-22T11:10:22Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:10:26Z,2012-09-22T11:10:27Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:10:29Z,2012-09-22T11:10:30Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:10:32Z,2012-09-22T11:10:35Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:10:37Z,2012-09-22T11:10:38Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:10:40Z,2012-09-22T11:10:43Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:10:45Z,2012-09-22T11:10:46Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:10:48Z,2012-09-22T11:10:51Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:10:53Z,2012-09-22T11:10:54Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:10:58Z,2012-09-22T11:10:59Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:11:01Z,2012-09-22T11:11:04Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:11:06Z,2012-09-22T11:11:07Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:11:09Z,2012-09-22T11:11:12Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:11:14Z,2012-09-22T11:11:15Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:11:17Z,2012-09-22T11:11:20Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:11:22Z,2012-09-22T11:11:25Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:11:27Z,2012-09-22T11:11:28Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:11:30Z,2012-09-22T11:11:33Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:11:35Z,2012-09-22T11:11:38Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:11:40Z,2012-09-22T11:11:41Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:11:43Z,2012-09-22T11:11:46Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:11:48Z,2012-09-22T11:11:51Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:11:53Z,2012-09-22T11:11:54Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:11:56Z,2012-09-22T11:11:59Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:12:01Z,2012-09-22T11:12:04Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:12:06Z,2012-09-22T11:12:09Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:12:11Z,2012-09-22T11:12:12Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:12:14Z,2012-09-22T11:12:16Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:30:14Z,2012-09-22T11:30:15Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:30:42Z,2012-09-22T11:30:43Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:30:56Z,2012-09-22T11:30:57Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:31:03Z,2012-09-22T11:31:04Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:31:17Z,2012-09-22T11:31:18Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:31:38Z,2012-09-22T11:31:39Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:31:47Z,2012-09-22T11:31:48Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:32:08Z,2012-09-22T11:32:09Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:32:15Z,2012-09-22T11:32:16Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:32:22Z,2012-09-22T11:32:23Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:32:29Z,2012-09-22T11:32:30Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:32:36Z,2012-09-22T11:32:37Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:32:43Z,2012-09-22T11:32:44Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:32:50Z,2012-09-22T11:32:51Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:32:57Z,2012-09-22T11:32:58Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:33:04Z,2012-09-22T11:33:05Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:33:11Z,2012-09-22T11:33:14Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:33:20Z,2012-09-22T11:33:23Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:33:29Z,2012-09-22T11:33:32Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:33:38Z,2012-09-22T11:33:39Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:33:45Z,2012-09-22T11:33:48Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:33:54Z,2012-09-22T11:33:55Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:33:59Z,2012-09-22T11:34:02Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:34:06Z,2012-09-22T11:34:09Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:34:15Z,2012-09-22T11:34:18Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:34:24Z,2012-09-22T11:34:25Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:34:31Z,2012-09-22T11:34:34Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:34:38Z,2012-09-22T11:34:41Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:34:45Z,2012-09-22T11:34:50Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T11:34:54Z,2012-09-22T11:34:57Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:35:03Z,2012-09-22T11:35:06Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:35:10Z,2012-09-22T11:35:13Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:35:17Z,2012-09-22T11:35:20Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:35:24Z,2012-09-22T11:35:29Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T11:54:48Z,2012-09-22T11:54:49Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:55:17Z,2012-09-22T11:55:20Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:55:44Z,2012-09-22T11:55:45Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:56:03Z,2012-09-22T11:56:06Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:56:20Z,2012-09-22T11:56:23Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T11:56:43Z,2012-09-22T11:56:45Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T11:56:49Z,2012-09-22T11:56:56Z,00:00:07
Warning,M002,condition-BLARF!,,2012-09-22T11:57:16Z,2012-09-22T11:57:23Z,00:00:07
Warning,M002,condition-BLARF!,,2012-09-22T11:57:26Z,2012-09-22T11:57:27Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T11:57:55Z,2012-09-22T11:58:12Z,00:00:17
Warning,M002,condition-BLARF!,,2012-09-22T11:58:17Z,2012-09-22T11:58:26Z,00:00:09
Warning,M002,condition-BLARF!,,2012-09-22T11:58:29Z,2012-09-22T11:58:30Z,00:00:01
Warning,M002,condition-BLARF!,,2012-09-22T12:19:31Z,2012-09-22T12:19:35Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T13:30:16Z,2012-09-22T13:30:18Z,00:00:02
Warning,M002,condition-BLARF!,,2012-09-22T14:07:35Z,2012-09-22T14:07:38Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:07:43Z,2012-09-22T14:07:46Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:08:07Z,2012-09-22T14:08:10Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:09:42Z,2012-09-22T14:09:45Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:09:50Z,2012-09-22T14:09:53Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:10:11Z,2012-09-22T14:10:14Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:11:01Z,2012-09-22T14:11:04Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:11:22Z,2012-09-22T14:11:25Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:11:51Z,2012-09-22T14:11:54Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:11:59Z,2012-09-22T14:12:02Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:12:26Z,2012-09-22T14:12:29Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:12:31Z,2012-09-22T14:12:34Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:13:11Z,2012-09-22T14:13:14Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:13:43Z,2012-09-22T14:13:46Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:14:26Z,2012-09-22T14:14:29Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:31:06Z,2012-09-22T14:31:09Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:31:20Z,2012-09-22T14:31:23Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:31:48Z,2012-09-22T14:31:54Z,00:00:06
Warning,M002,condition-BLARF!,,2012-09-22T14:32:25Z,2012-09-22T14:32:28Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:33:02Z,2012-09-22T14:33:05Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:33:22Z,2012-09-22T14:33:28Z,00:00:06
Warning,M002,condition-BLARF!,,2012-09-22T14:33:42Z,2012-09-22T14:33:45Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:34:34Z,2012-09-22T14:34:37Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:34:51Z,2012-09-22T14:34:54Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:35:11Z,2012-09-22T14:35:14Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:35:17Z,2012-09-22T14:35:20Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:35:34Z,2012-09-22T14:35:37Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:36:03Z,2012-09-22T14:36:09Z,00:00:06
Warning,M002,condition-BLARF!,,2012-09-22T14:36:29Z,2012-09-22T14:36:32Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:36:38Z,2012-09-22T14:36:41Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:37:13Z,2012-09-22T14:37:16Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:38:02Z,2012-09-22T14:38:08Z,00:00:06
Warning,M002,condition-BLARF!,,2012-09-22T14:38:20Z,2012-09-22T14:38:23Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:38:26Z,2012-09-22T14:38:29Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:39:07Z,2012-09-22T14:39:13Z,00:00:06
Warning,M002,condition-BLARF!,,2012-09-22T14:54:43Z,2012-09-22T14:54:46Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:56:19Z,2012-09-22T14:56:25Z,00:00:06
Warning,M002,condition-BLARF!,,2012-09-22T14:56:43Z,2012-09-22T14:56:46Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T14:57:26Z,2012-09-22T14:57:33Z,00:00:07
Warning,M002,condition-BLARF!,,2012-09-22T14:57:44Z,2012-09-22T14:57:48Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T14:58:17Z,2012-09-22T14:58:21Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T14:59:20Z,2012-09-22T15:01:56Z,00:02:36
Warning,M002,condition-BLARF!,,2012-09-22T15:15:29Z,2012-09-22T15:15:32Z,00:00:03
Warning,M002,condition-BLARF!,,2012-09-22T15:16:21Z,2012-09-22T15:16:38Z,00:00:17
Warning,M002,condition-BLARF!,,2012-09-22T15:17:25Z,2012-09-22T15:17:40Z,00:00:15
Warning,M002,condition-BLARF!,,2012-09-22T15:18:26Z,2012-09-22T15:18:38Z,00:00:12
Warning,M002,condition-BLARF!,,2012-09-22T15:19:09Z,2012-09-22T15:19:17Z,00:00:08
Warning,M002,condition-BLARF!,,2012-09-22T15:19:42Z,2012-09-22T15:19:51Z,00:00:09
Warning,M002,condition-BLARF!,,2012-09-22T15:20:16Z,2012-09-22T15:20:24Z,00:00:08
Warning,M002,condition-BLARF!,,2012-09-22T15:20:49Z,2012-09-22T15:20:57Z,00:00:08
Warning,M002,condition-BLARF!,,2012-09-22T15:21:22Z,2012-09-22T15:21:30Z,00:00:08
Warning,M002,condition-BLARF!,,2012-09-22T15:21:55Z,2012-09-22T15:22:03Z,00:00:08
Warning,M002,condition-BLARF!,,2012-09-22T15:22:28Z,2012-09-22T15:22:36Z,00:00:08
Warning,M002,condition-BLARF!,,2012-09-22T15:23:01Z,2012-09-22T15:23:09Z,00:00:08
Warning,M002,condition-BLARF!,,2012-09-22T15:23:34Z,2012-09-22T15:23:42Z,00:00:08
Warning,M002,condition-BLARF!,,2012-09-22T15:24:07Z,2012-09-22T15:24:15Z,00:00:08
Warning,M002,condition-BLARF!,,2012-09-22T15:24:40Z,2012-09-22T15:24:50Z,00:00:10
Warning,M002,condition-BLARF!,,2012-09-22T15:38:48Z,2012-09-22T15:38:53Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:39:10Z,2012-09-22T15:39:15Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:39:32Z,2012-09-22T15:39:37Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:39:54Z,2012-09-22T15:39:59Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:40:16Z,2012-09-22T15:40:21Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:40:38Z,2012-09-22T15:40:43Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:41:00Z,2012-09-22T15:41:05Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:41:21Z,2012-09-22T15:41:27Z,00:00:06
Warning,M002,condition-BLARF!,,2012-09-22T15:41:43Z,2012-09-22T15:41:49Z,00:00:06
Warning,M002,condition-BLARF!,,2012-09-22T15:42:05Z,2012-09-22T15:42:11Z,00:00:06
Warning,M002,condition-BLARF!,,2012-09-22T15:42:27Z,2012-09-22T15:42:33Z,00:00:06
Warning,M002,condition-BLARF!,,2012-09-22T15:42:49Z,2012-09-22T15:42:54Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:43:11Z,2012-09-22T15:43:16Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:43:33Z,2012-09-22T15:43:38Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:43:55Z,2012-09-22T15:44:00Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:44:17Z,2012-09-22T15:44:22Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:44:39Z,2012-09-22T15:44:44Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:45:01Z,2012-09-22T15:45:06Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:45:22Z,2012-09-22T15:45:28Z,00:00:06
Warning,M002,condition-BLARF!,,2012-09-22T15:45:44Z,2012-09-22T15:45:50Z,00:00:06
Warning,M002,condition-BLARF!,,2012-09-22T15:46:06Z,2012-09-22T15:46:11Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:46:28Z,2012-09-22T15:46:33Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:46:49Z,2012-09-22T15:46:54Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:47:11Z,2012-09-22T15:47:16Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T15:47:32Z,2012-09-22T15:47:37Z,00:00:05
Warning,M002,condition-BLARF!,,2012-09-22T16:01:44Z,2012-09-22T16:01:48Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T16:02:00Z,2012-09-22T16:02:04Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T16:02:16Z,2012-09-22T16:02:20Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T16:02:32Z,2012-09-22T16:02:36Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T16:02:48Z,2012-09-22T16:02:52Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T16:03:04Z,2012-09-22T16:03:08Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T16:03:20Z,2012-09-22T16:03:24Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T16:03:36Z,2012-09-22T16:03:40Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T16:03:52Z,2012-09-22T16:03:56Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T16:04:08Z,2012-09-22T16:04:12Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T16:04:24Z,2012-09-22T16:04:28Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T16:04:40Z,2012-09-22T16:04:44Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T16:04:56Z,2012-09-22T16:05:00Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T16:05:12Z,2012-09-22T16:05:16Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T16:05:28Z,2012-09-22T16:05:32Z,00:00:04
Warning,M002,condition-BLARF!,,2012-09-22T16:05:44Z,2012-09-22T16:05:48Z,00:00:04
